ts_code,name,l1_code,l1_name,l2_code,l2_name,l3_code,l3_name
300776.SZ,,,,,,,
300777.SZ,,,,,,,
300779.SZ,惠城环保,801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理
300783.SZ,,,,,,,
300785.SZ,值得买,801760.SI,传媒,801767.SI,数字媒体,857674.SI,门户网站
300788.SZ,中信出版,801760.SI,传媒,801769.SI,出版,857692.SI,大众出版
300791.SZ,,,,,,,
300792.SZ,壹网壹创,801200.SI,商贸零售,801206.SI,互联网电商,852063.SI,电商服务
300799.SZ,左江退(退市),801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件
300803.SZ,指南针,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300809.SZ,华辰装备,801890.SI,机械设备,801072.SI,通用设备,850711.SI,机床工具
300811.SZ,铂科新材,801050.SI,有色金属,801051.SI,金属新材料,850522.SI,磁性材料
300815.SZ,玉禾田,801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理
300820.SZ,英杰电气,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ
300821.SZ,,,,,,,
300827.SZ,上能电气,801730.SI,电力设备,801735.SI,光伏设备,857353.SI,逆变器
300829.SZ,,,,,,,
300841.SZ,康华生物,801150.SI,医药生物,801152.SI,生物制品,851523.SI,疫苗
300842.SZ,,,,,,,
300846.SZ,,,,,,,
300850.SZ,,,,,,,
300855.SZ,,,,,,,
300856.SZ,,,,,,,
300857.SZ,协创数据,801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装
300860.SZ,锋尚文化,801210.SI,社会服务,801218.SI,专业服务,852183.SI,会展服务
300861.SZ,,,,,,,
300867.SZ,圣元环保,801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理
300869.SZ,康泰医学,801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备
300870.SZ,,,,,,,
300872.SZ,,,,,,,
300887.SZ,,,,,,,
300894.SZ,火星人,801110.SI,家用电器,801114.SI,厨卫电器,851141.SI,厨房电器
300900.SZ,广联航空,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ
300910.SZ,,,,,,,
300913.SZ,,,,,,,
300917.SZ,,,,,,,
300925.SZ,法本信息,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
300926.SZ,博俊科技,801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件
300942.SZ,,,,,,,
300953.SZ,震裕科技,801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池
300972.SZ,,,,,,,
300973.SZ,,,,,,,
300981.SZ,,,,,,,
301000.SZ,,,,,,,
301004.SZ,,,,,,,
301015.SZ,,,,,,,
301018.SZ,,,,,,,
301029.SZ,,,,,,,
301031.SZ,,,,,,,
301035.SZ,,,,,,,
301039.SZ,,,,,,,
301047.SZ,,,,,,,
301050.SZ,,,,,,,
301060.SZ,,,,,,,
301061.SZ,,,,,,,
301069.SZ,,,,,,,
301071.SZ,,,,,,,
301078.SZ,,,,,,,
301080.SZ,,,,,,,
301087.SZ,,,,,,,
301089.SZ,,,,,,,
301090.SZ,,,,,,,
301091.SZ,,,,,,,
301095.SZ,,,,,,,
301101.SZ,,,,,,,
301109.SZ,军信股份,801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理
301127.SZ,,,,,,,
301153.SZ,中科江南,801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件
301155.SZ,,,,,,,
301165.SZ,锐捷网络,801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件
301171.SZ,,,,,,,
301175.SZ,中科环保,801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理
301177.SZ,,,,,,,
301180.SZ,,,,,,,
301200.SZ,大族数控,801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备
301205.SZ,,,,,,,
301206.SZ,,,,,,,
301207.SZ,,,,,,,
301215.SZ,,,,,,,
301216.SZ,,,,,,,
301217.SZ,,,,,,,
301219.SZ,腾远钴业,801050.SI,有色金属,801056.SI,能源金属,850561.SI,钴
301236.SZ,软通动力,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
301238.SZ,瑞泰新材,801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品
301239.SZ,普瑞眼科,801150.SI,医药生物,801156.SI,医疗服务,851564.SI,医院
301246.SZ,宏源药业,801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药
301262.SZ,,,,,,,
301263.SZ,,,,,,,
301267.SZ,华厦眼科,801150.SI,医药生物,801156.SI,医疗服务,851564.SI,医院
301268.SZ,铭利达,801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品
301275.SZ,汉朔科技,801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ
301286.SZ,侨源股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品
301291.SZ,,,,,,,
301293.SZ,三博脑科,801150.SI,医药生物,801156.SI,医疗服务,851564.SI,医院
301297.SZ,富乐德,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备
301301.SZ,,,,,,,
301308.SZ,,,,,,,
301316.SZ,慧博云通,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
301325.SZ,,,,,,,
301327.SZ,,,,,,,
301339.SZ,通行宝,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备
301345.SZ,涛涛车业,801880.SI,汽车,801881.SI,摩托车及其他,858812.SI,摩托车
301348.SZ,,,,,,,
301358.SZ,,,,,,,
301363.SZ,美好医疗,801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备
301367.SZ,,,,,,,
301371.SZ,,,,,,,
301376.SZ,,,,,,,
301377.SZ,鼎泰高科,801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品
301381.SZ,,,,,,,
301392.SZ,,,,,,,
301458.SZ,,,,,,,
301487.SZ,,,,,,,
301498.SZ,,,,,,,
301500.SZ,,,,,,,
301508.SZ,,,,,,,
301510.SZ,,,,,,,
301511.SZ,,,,,,,
301522.SZ,,,,,,,
301526.SZ,,,,,,,
301536.SZ,,,,,,,
301550.SZ,,,,,,,
301551.SZ,,,,,,,
301556.SZ,,,,,,,
301558.SZ,,,,,,,
301559.SZ,,,,,,,
301565.SZ,,,,,,,
301571.SZ,,,,,,,
301589.SZ,,,,,,,
301592.SZ,六九一二,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ
301600.SZ,,,,,,,
301602.SZ,,,,,,,
301606.SZ,,,,,,,
301611.SZ,,,,,,,
301622.SZ,,,,,,,
301626.SZ,,,,,,,
301631.SZ,壹连科技,801880.SI,汽车,801093.SI,汽车零部件,850926.SI,汽车电子电气系统
301658.SZ,,,,,,,
301665.SZ,,,,,,,
301678.SZ,,,,,,,
302132.SZ,,,,,,,
600006.SH,东风股份,801880.SI,汽车,801096.SI,商用车,850912.SI,商用载货车
600007.SH,,,,,,,
600012.SH,皖通高速,801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路
600017.SH,日照港,801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口
600020.SH,中原高速,801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路
600022.SH,山东钢铁,801040.SI,钢铁,801044.SI,普钢,850442.SI,板材
600032.SH,,,,,,,
600033.SH,福建高速,801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路
600037.SH,歌华有线,801760.SI,传媒,801995.SI,电视广播Ⅱ,859951.SI,电视广播Ⅲ
600055.SH,万东医疗,801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备
600056.SH,,,,,,,
600057.SH,,,,,,,
600058.SH,五矿发展,801200.SI,商贸零售,801202.SI,贸易Ⅱ,852021.SI,贸易Ⅲ
600059.SH,,,,,,,
600063.SH,皖维高新,801030.SI,基础化工,801032.SI,化学纤维,850344.SI,其他化学纤维
600064.SH,南京高科,801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发
600072.SH,,,,,,,
600073.SH,光明肉业,801120.SI,食品饮料,801124.SI,食品加工,851241.SI,肉制品
600075.SH,新疆天业,801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱
600094.SH,大名城,801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发
600098.SH,广州发展,801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电
600100.SH,同方股份,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备
600103.SH,青山纸业,801140.SI,轻工制造,801143.SI,造纸,851413.SI,特种纸
600105.SH,永鼎股份,801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套
600108.SH,亚盛集团,801010.SI,农林牧渔,801016.SI,种植业,850113.SI,其他种植业
600110.SH,,,,,,,
600113.SH,,,,,,,
600114.SH,,,,,,,
600116.SH,,,,,,,
600120.SH,,,,,,,
600123.SH,兰花科创,801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤
600125.SH,铁龙物流,801170.SI,交通运输,801179.SI,铁路公路,851771.SI,铁路运输
600129.SH,太极集团,801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ
600133.SH,,,,,,,
600138.SH,,,,,,,
600151.SH,,,,,,,
600155.SH,华创云信,801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ
600158.SH,,,,,,,
600163.SH,中闽能源,801160.SI,公用事业,801161.SI,电力,851617.SI,风力发电
600167.SH,联美控股,801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务
600169.SH,ST太重,801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备
600171.SH,上海贝岭,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计
600172.SH,黄河旋风,801890.SI,机械设备,801072.SI,通用设备,850713.SI,磨具磨料
600179.SH,,,,,,,
600184.SH,光电股份,801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ
600185.SH,珠免集团,801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发
600186.SH,莲花控股,801120.SI,食品饮料,801129.SI,调味发酵品Ⅱ,851242.SI,调味发酵品Ⅲ
600195.SH,中牧股份,801010.SI,农林牧渔,801018.SI,动物保健Ⅱ,850181.SI,动物保健Ⅲ
600197.SH,伊力特,801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ
600201.SH,生物股份,801010.SI,农林牧渔,801018.SI,动物保健Ⅱ,850181.SI,动物保健Ⅲ
600206.SH,,,,,,,
600210.SH,紫江企业,801140.SI,轻工制造,801141.SI,包装印刷,851424.SI,塑料包装
600211.SH,,,,,,,
600216.SH,浙江医药,801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药
600217.SH,,,,,,,
600223.SH,,,,,,,
600225.SH,,,,,,,
600246.SH,,,,,,,
600248.SH,,,,,,,
600252.SH,中恒集团,801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ
600258.SH,首旅酒店,801210.SI,社会服务,801219.SI,酒店餐饮,852121.SI,酒店
600259.SH,,,,,,,
600261.SH,,,,,,,
600266.SH,城建发展,801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发
600267.SH,,,,,,,
600269.SH,赣粤高速,801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路
600273.SH,嘉化能源,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品
600277.SH,ST亿利(退市),801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱
600284.SH,浦东建设,801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程
600285.SH,羚锐制药,801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ
600292.SH,,,,,,,
600295.SH,鄂尔多斯,801040.SI,钢铁,801043.SI,冶钢原料,850432.SI,冶钢辅料
600297.SH,,,,,,,
600301.SH,,,,,,,
600305.SH,恒顺醋业,801120.SI,食品饮料,801129.SI,调味发酵品Ⅱ,851242.SI,调味发酵品Ⅲ
600308.SH,华泰股份,801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸
600312.SH,平高电气,801730.SI,电力设备,801738.SI,电网设备,857381.SI,输变电设备
600313.SH,,,,,,,
600315.SH,上海家化,801980.SI,美容护理,801982.SI,化妆品,859822.SI,品牌化妆品
600320.SH,振华重工,801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备
600323.SH,瀚蓝环境,801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理
600325.SH,华发股份,801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发
600326.SH,,,,,,,
600328.SH,中盐化工,801030.SI,基础化工,801033.SI,化学原料,850323.SI,无机盐
600330.SH,,,,,,,
600331.SH,,,,,,,
600335.SH,国机汽车,801880.SI,汽车,801092.SI,汽车服务,850232.SI,汽车经销商
600337.SH,美克家居,801140.SI,轻工制造,801142.SI,家居用品,851437.SI,成品家居
600338.SH,西藏珠峰,801050.SI,有色金属,801055.SI,工业金属,850553.SI,铅锌
600340.SH,,,,,,,
600343.SH,,,,,,,
600353.SH,,,,,,,
600360.SH,*ST华微,801080.SI,电子,801081.SI,半导体,850812.SI,分立器件
600361.SH,,,,,,,
600363.SH,联创光电,801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装
600366.SH,,,,,,,
600370.SH,,,,,,,
600373.SH,中文传媒,801760.SI,传媒,801769.SI,出版,857692.SI,大众出版
600378.SH,,,,,,,
600388.SH,,,,,,,
600389.SH,江山股份,801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药
600391.SH,航发科技,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ
600395.SH,盘江股份,801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤
600399.SH,抚顺特钢,801040.SI,钢铁,801045.SI,特钢Ⅱ,850412.SI,特钢Ⅲ
600400.SH,红豆股份,801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装
600403.SH,大有能源,801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤
600409.SH,,,,,,,
600416.SH,,,,,,,
600420.SH,国药现代,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
600422.SH,昆药集团,801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ
600428.SH,中远海特,801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运
600446.SH,金证股份,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
600449.SH,宁夏建材,801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造
600452.SH,,,,,,,
600456.SH,宝钛股份,801050.SI,有色金属,801054.SI,小金属,850544.SI,其他小金属
600458.SH,,,,,,,
600459.SH,,,,,,,
600461.SH,洪城环境,801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理
600475.SH,,,,,,,
600477.SH,杭萧钢构,801720.SI,建筑装饰,801724.SI,专业工程,857241.SI,钢结构
600478.SH,,,,,,,
600480.SH,凌云股份,801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件
600481.SH,,,,,,,
600483.SH,,,,,,,
600490.SH,,,,,,,
600491.SH,龙元建设,801720.SI,建筑装饰,801721.SI,房屋建设Ⅱ,850623.SI,房屋建设Ⅲ
600496.SH,精工钢构,801720.SI,建筑装饰,801724.SI,专业工程,857241.SI,钢结构
600502.SH,安徽建工,801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程
600507.SH,方大特钢,801040.SI,钢铁,801045.SI,特钢Ⅱ,850412.SI,特钢Ⅲ
600508.SH,上海能源,801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤
600509.SH,,,,,,,
600510.SH,黑牡丹,801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发
600512.SH,腾达建设,801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程
600523.SH,贵航股份,801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件
600529.SH,山东药玻,801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材
600531.SH,豫光金铅,801050.SI,有色金属,801055.SI,工业金属,850553.SI,铅锌
600548.SH,深高速,801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路
600550.SH,保变电气,801730.SI,电力设备,801738.SI,电网设备,857381.SI,输变电设备
600552.SH,凯盛科技,801080.SI,电子,801084.SI,光学光电子,850831.SI,面板
600556.SH,,,,,,,
600557.SH,康缘药业,801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ
600559.SH,老白干酒,801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ
600562.SH,,,,,,,
600565.SH,ST迪马(退市),801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发
600569.SH,安阳钢铁,801040.SI,钢铁,801044.SI,普钢,850442.SI,板材
600572.SH,康恩贝,801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ
600575.SH,,,,,,,
600577.SH,,,,,,,
600578.SH,京能电力,801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电
600581.SH,八一钢铁,801040.SI,钢铁,801044.SI,普钢,850442.SI,板材
600583.SH,海油工程,801960.SI,石油石化,801962.SI,油服工程,859622.SI,油气及炼化工程
600586.SH,金晶科技,801710.SI,建筑材料,801712.SI,玻璃玻纤,857121.SI,玻璃制造
600587.SH,新华医疗,801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备
600590.SH,,,,,,,
600595.SH,中孚实业,801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝
600596.SH,,,,,,,
600597.SH,光明乳业,801120.SI,食品饮料,801127.SI,饮料乳品,851243.SI,乳品
600601.SH,方正科技,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板
600602.SH,,,,,,,
600604.SH,市北高新,801180.SI,房地产,801181.SI,房地产开发,851813.SI,产业地产
600610.SH,,,,,,,
600612.SH,老凤祥,801130.SI,纺织服饰,801133.SI,饰品,851331.SI,钟表珠宝
600618.SH,氯碱化工,801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱
600619.SH,海立股份,801110.SI,家用电器,801116.SI,家电零部件Ⅱ,851161.SI,家电零部件Ⅲ
600621.SH,华鑫股份,801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ
600623.SH,,,,,,,
600629.SH,,,,,,,
600633.SH,浙数文化,801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ
600635.SH,,,,,,,
600639.SH,浦东金桥,801180.SI,房地产,801181.SI,房地产开发,851813.SI,产业地产
600640.SH,,,,,,,
600641.SH,先导基电,801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发
600643.SH,爱建集团,801790.SI,非银金融,801191.SI,多元金融,851922.SI,金融控股
600645.SH,,,,,,,
600648.SH,外高桥,801180.SI,房地产,801181.SI,房地产开发,851813.SI,产业地产
600649.SH,城投控股,801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发
600651.SH,,,,,,,
600654.SH,,,,,,,
600657.SH,信达地产,801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发
600662.SH,,,,,,,
600664.SH,哈药股份,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
600667.SH,,,,,,,
600675.SH,中华企业,801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发
600682.SH,,,,,,,
600685.SH,中船防务,801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ
600686.SH,金龙汽车,801880.SI,汽车,801096.SI,商用车,850913.SI,商用载客车
600688.SH,上海石化,801960.SI,石油石化,801963.SI,炼化及贸易,859631.SI,炼油化工
600691.SH,,,,,,,
600694.SH,大商股份,801200.SI,商贸零售,801203.SI,一般零售,852033.SI,多业态零售
600696.SH,,,,,,,
600710.SH,苏美达,801200.SI,商贸零售,801202.SI,贸易Ⅱ,852021.SI,贸易Ⅲ
600711.SH,,,,,,,
600715.SH,文投控股,801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ
600717.SH,天津港,801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口
600718.SH,东软集团,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
600720.SH,,,,,,,
600726.SH,华电能源,801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电
600728.SH,,,,,,,
600729.SH,重庆百货,801200.SI,商贸零售,801203.SI,一般零售,852033.SI,多业态零售
600740.SH,山西焦化,801950.SI,煤炭,801952.SI,焦炭Ⅱ,859521.SI,焦炭Ⅲ
600742.SH,富维股份,801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件
600744.SH,华银电力,801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电
600746.SH,,,,,,,
600748.SH,上实发展,801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发
600750.SH,华润江中,801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ
600751.SH,,,,,,,
600757.SH,,,,,,,
600759.SH,,,,,,,
600761.SH,安徽合力,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机
600770.SH,综艺股份,801230.SI,综合,801231.SI,综合Ⅱ,852311.SI,综合Ⅲ
600771.SH,广誉远,801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ
600773.SH,,,,,,,
600775.SH,,,,,,,
600776.SH,东方通信,801770.SI,通信,801102.SI,通信设备,851027.SI,其他通信设备
600777.SH,,,,,,,
600780.SH,,,,,,,
600782.SH,新钢股份,801040.SI,钢铁,801044.SI,普钢,850442.SI,板材
600783.SH,,,,,,,
600787.SH,中储股份,801170.SI,交通运输,801178.SI,物流,851786.SI,仓储物流
600789.SH,鲁抗医药,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
600797.SH,浙大网新,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
600800.SH,,,,,,,
600810.SH,,,,,,,
600811.SH,,,,,,,
600812.SH,华北制药,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
600821.SH,,,,,,,
600827.SH,百联股份,801200.SI,商贸零售,801203.SI,一般零售,852033.SI,多业态零售
600835.SH,上海机电,801890.SI,机械设备,801074.SI,专用设备,850728.SI,楼宇设备
600841.SH,,,,,,,
600850.SH,电科数字,801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ
600855.SH,,,,,,,
600859.SH,王府井,801200.SI,商贸零售,801203.SI,一般零售,852031.SI,百货
600861.SH,,,,,,,
600864.SH,哈投股份,801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ
600866.SH,,,,,,,
600867.SH,通化东宝,801150.SI,医药生物,801152.SI,生物制品,851524.SI,其他生物制品
600869.SH,,,,,,,
600872.SH,中炬高新,801120.SI,食品饮料,801129.SI,调味发酵品Ⅱ,851242.SI,调味发酵品Ⅲ
600873.SH,,,,,,,
600874.SH,创业环保,801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理
600876.SH,凯盛新能,801710.SI,建筑材料,801712.SI,玻璃玻纤,857121.SI,玻璃制造
600877.SH,,,,,,,
600882.SH,,,,,,,
600888.SH,新疆众和,801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝
600894.SH,广日股份,801890.SI,机械设备,801074.SI,专用设备,850728.SI,楼宇设备
600903.SH,贵州燃气,801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ
600908.SH,无锡银行,801780.SI,银行,801785.SI,农商行Ⅱ,857851.SI,农商行Ⅲ
600916.SH,,,,,,,
600928.SH,西安银行,801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ
600929.SH,,,,,,,
600933.SH,爱柯迪,801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统
600935.SH,,,,,,,
600955.SH,,,,,,,
600961.SH,株冶集团,801050.SI,有色金属,801055.SI,工业金属,850553.SI,铅锌
600963.SH,岳阳林纸,801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸
600966.SH,博汇纸业,801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸
600967.SH,内蒙一机,801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ
600971.SH,恒源煤电,801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤
600975.SH,新五丰,801010.SI,农林牧渔,801017.SI,养殖业,850172.SI,生猪养殖
600976.SH,健民集团,801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ
600977.SH,中国电影,801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作
600984.SH,建设机械,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机
600986.SH,浙文互联,801760.SI,传媒,801765.SI,广告营销,857651.SI,营销代理
600987.SH,航民股份,801130.SI,纺织服饰,801131.SI,纺织制造,851314.SI,印染
600990.SH,,,,,,,
600993.SH,马应龙,801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ
600995.SH,,,,,,,
600996.SH,,,,,,,
600997.SH,,,,,,,
601001.SH,晋控煤业,801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤
601003.SH,柳钢股份,801040.SI,钢铁,801044.SI,普钢,850442.SI,板材
601011.SH,,,,,,,
601015.SH,陕西黑猫,801950.SI,煤炭,801952.SI,焦炭Ⅱ,859521.SI,焦炭Ⅲ
601019.SH,山东出版,801760.SI,传媒,801769.SI,出版,857691.SI,教育出版
601020.SH,,,,,,,
601022.SH,宁波远洋,801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运
601028.SH,,,,,,,
601033.SH,永兴股份,801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理
601038.SH,一拖股份,801890.SI,机械设备,801074.SI,专用设备,850723.SI,农用机械
601068.SH,中铝国际,801720.SI,建筑装饰,801724.SI,专业工程,857244.SI,其他专业工程
601069.SH,西部黄金,801050.SI,有色金属,801053.SI,贵金属,850531.SI,黄金
601083.SH,,,,,,,
601089.SH,福元医药,801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂
601096.SH,,,,,,,
601099.SH,太平洋,801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ
601101.SH,昊华能源,801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤
601107.SH,四川成渝,801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路
601126.SH,四方股份,801730.SI,电力设备,801738.SI,电网设备,857321.SI,电网自动化设备
601137.SH,,,,,,,
601158.SH,,,,,,,
601163.SH,三角轮胎,801880.SI,汽车,801093.SI,汽车零部件,850924.SI,轮胎轮毂
601187.SH,厦门银行,801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ
601200.SH,,,,,,,
601208.SH,,,,,,,
601212.SH,,,,,,,
601222.SH,,,,,,,
601231.SH,环旭电子,801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装
601258.SH,*ST庞大(退市),801880.SI,汽车,801092.SI,汽车服务,850232.SI,汽车经销商
601279.SH,,,,,,,
601311.SH,骆驼股份,801730.SI,电力设备,801737.SI,电池,857375.SI,蓄电池及其他电池
601326.SH,秦港股份,801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口
601330.SH,绿色动力,801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理
